#{"t_start": 1753533662.850664, "env_id": "None"}
r,l,t
-44.186967,98,3360.672618
-132.207409,91,3361.951747
-43.46237,101,3363.339176
-45.668006,97,3364.666342
-33.642849,94,3365.999958
-48.279263,97,3367.479817
-51.235037,98,3368.878576
-139.271024,102,3372.630015
-122.509872,87,3373.774841
-42.280537,95,3375.083759
-140.8474,95,3376.441279
-138.081515,91,3377.677916
-40.145853,95,3379.08382
-140.168388,86,3380.259542
-61.030239,100,3381.732851
-38.123088,104,3383.321827
-39.81033,97,3384.77476
-137.458068,97,3386.235353
-126.412285,89,3387.532861
-34.692476,95,3388.871528
-131.766494,96,3390.222146
-35.283881,96,3391.640778
-131.190704,95,3393.059203
-141.32077,102,3394.58649
-30.532742,98,3396.059228
-142.534919,99,3397.532229
-37.823596,96,3398.931718
-45.80775,98,3400.373451
-146.424483,102,3404.458588
-125.89312,87,3405.567405
-30.859337,94,3406.816216
-36.819528,94,3408.155327
-37.727611,94,3409.47743
-30.646752,94,3410.816072
-45.134424,96,3412.172877
-143.166292,102,3413.714067
-136.435975,90,3415.124919
-28.758299,95,3416.542309
-34.727358,96,3417.985916
-45.053045,102,3419.482307
-132.432002,93,3420.833772
-36.3915,98,3422.348031
-44.799288,101,3423.881755
-42.265398,96,3425.453514
-144.324905,107,3427.129637
-39.446811,96,3428.706053
-122.974193,89,3430.015411
-40.75255,97,3431.433883
-46.19758,96,3432.936392
-131.853945,100,3437.239283
-146.953796,102,3438.638953
-45.135448,95,3439.941897
-135.789158,89,3441.234559
-30.411849,96,3442.711196
-49.60047,99,3444.294042
-134.206529,102,3445.875023
-34.698718,94,3447.322386
-127.268569,91,3448.808404
-38.649319,96,3450.347499
-35.43976,94,3451.790097
-44.583934,98,3453.316682
-125.544952,96,3454.722425
-129.651149,87,3455.929666
-133.030864,86,3457.164894
-33.187113,94,3458.590322
-137.589333,101,3460.129558
-40.389086,100,3461.66796
-130.843734,102,3463.189922
-47.909476,99,3464.667785
-55.134342,104,3466.188979
-125.50299,93,3470.182944
-49.138784,93,3471.376832
-27.642435,94,3472.680113
-52.555222,97,3474.091795
-36.758714,94,3475.485631
-128.007378,89,3476.782175
-41.246576,100,3478.194953
-69.043733,94,3479.612549
-29.317155,94,3480.95797
-35.918609,99,3482.425089
-35.666274,94,3483.781781
-44.632538,104,3485.31536
-137.444056,97,3486.722187
-31.13384,94,3488.097494
-26.119113,95,3489.527498
-37.864328,94,3490.945181
-43.56926,94,3492.417705
-34.854448,103,3493.981725
-152.615254,105,3495.4846
-37.274474,94,3496.903189
-45.390481,98,3498.393802
-29.507909,94,3499.787746
-44.184988,94,3503.837155
-31.701537,99,3505.326742
-38.537047,98,3506.666169
-28.598111,94,3508.071906
-41.436432,96,3509.507149
-33.692158,94,3510.900587
-42.486652,96,3512.387185
-43.146663,94,3513.746214
-37.797467,94,3515.187884
-41.163065,95,3516.633804
-121.819635,87,3517.913061
-29.833448,96,3519.373281
-46.426448,96,3520.814283
-31.165374,95,3522.319128
-134.695456,86,3523.640288
-42.038294,100,3525.120244
-132.452699,86,3526.433247
-45.250872,98,3527.917373
-39.087128,99,3529.391896
-131.276412,102,3530.821787
-29.406543,96,3532.125074
-28.434513,94,3535.961244
-25.462106,94,3537.148725
-38.592492,99,3538.42736
-38.930162,94,3539.68846
-140.622717,96,3540.960633
-42.939353,96,3542.185065
-33.840364,96,3543.439731
-28.263027,94,3544.639914
-143.438996,94,3545.852018
-31.908418,94,3547.081508
-134.628667,89,3548.239881
-135.836077,93,3549.488184
-57.511233,98,3550.784975
-33.884614,95,3552.009272
-38.781513,97,3553.269985
-37.133577,94,3554.4638
-24.968485,94,3555.705815
-46.325097,95,3556.924349
-124.922658,88,3558.057001
-47.746529,94,3559.251667
-37.588308,95,3560.487369
-37.600432,96,3561.729487
-28.541183,94,3565.219052
-134.72496,101,3566.469863
-61.797185,98,3567.717597
-31.05818,98,3568.977605
-28.774466,95,3570.201285
-40.550521,94,3571.432761
-34.568549,96,3572.70506
-138.67064,103,3574.068748
-43.541089,94,3575.322917
-28.46906,94,3576.578087
-35.808215,94,3577.855857
-29.208015,94,3579.044104
-40.661315,94,3580.286624
-53.192138,96,3581.570946
-32.090171,105,3582.93515
-38.595078,94,3584.171526
-32.035871,94,3585.389988
-44.495976,94,3586.625841
-42.092318,93,3587.861536
-36.202319,95,3589.110248
-33.893503,93,3590.322589
-152.882164,101,3594.098114
-136.39554,87,3595.195251
-32.388947,95,3596.401351
-48.318378,97,3597.618904
-126.925764,86,3598.715672
-45.2985,98,3599.952487
-50.91196,95,3601.194741
-132.487441,86,3602.322129
-23.41847,94,3603.56497
-39.854022,96,3604.855238
-29.057233,94,3606.121387
-38.483588,94,3607.352275
-51.371376,96,3608.62477
-141.702325,96,3609.897473
-28.725872,96,3611.20107
-136.176002,93,3612.455028
-41.413499,94,3613.727619
-148.27991,97,3615.036327
-44.651018,94,3616.285225
-128.018207,97,3617.59427
-138.517154,89,3618.806134
-45.718068,93,3620.07285
-126.07733,87,3623.805633
-31.111642,96,3625.018424
-28.609366,94,3626.223954
-32.339283,94,3627.423918
-32.840831,97,3628.684692
-141.146896,93,3629.981198
-125.269966,89,3631.187172
-40.883738,95,3632.508678
-145.557391,87,3633.665809
-39.622434,94,3634.944843
-139.879646,86,3636.120141
-127.722422,87,3637.338165
-145.212168,100,3638.714401
-46.411326,96,3640.053562
-125.694241,91,3641.277083
-125.728586,87,3642.501677
-30.664789,94,3643.798767
-35.770462,95,3645.114159
-123.548481,89,3646.380852
-135.36873,86,3647.575227
-142.470238,100,3648.968146
-30.515228,94,3650.265572
-42.843894,95,3653.907429
-34.033467,94,3655.089291
-32.856475,94,3656.307494
-30.670345,94,3657.507308
-134.648845,87,3658.670953
-34.310212,94,3659.967806
-43.265827,96,3661.240384
-144.244954,87,3662.416126
-162.557227,87,3663.616367
-141.916166,99,3664.973921
-37.379722,96,3666.258615
-26.900876,96,3667.603667
-137.303263,89,3668.851909
-46.249131,96,3670.160839
-128.538671,89,3671.319042
-34.253296,94,3672.574001
-52.548394,98,3673.923959
-127.115018,86,3675.056896
-31.938354,94,3676.379172
-55.056679,94,3677.645714
-32.658225,94,3678.876343
-40.272055,96,3680.13655
-141.331887,101,3683.797076
-39.504542,96,3685.008647
-33.911531,94,3686.220967
-42.737486,96,3687.46388
-126.635103,87,3688.596942
-30.372367,94,3689.869398
-42.867867,94,3691.154421
-142.469566,92,3692.445429
-135.671257,86,3693.675083
-27.403349,94,3694.978403
-41.625472,95,3696.293191
-36.901055,95,3697.632419
-38.185865,101,3699.050936
-29.502073,94,3700.456838
-40.915203,96,3701.796581
-133.982479,95,3703.214313
-133.87922,96,3704.650496
-41.394196,96,3706.002096
-130.885364,87,3707.323771
-132.015587,94,3708.684062
-38.629158,94,3710.080429
-31.564188,94,3711.517603
-142.851818,111,3715.563467
-133.140146,95,3716.81366
-130.026698,87,3717.947198
-26.570251,94,3719.195366
-40.106791,95,3720.473976
-34.695249,97,3721.76986
-47.543671,98,3723.134843
-28.338459,95,3724.450839
-124.75342,86,3725.637281
-38.646926,96,3727.031382
-33.239073,97,3728.382775
-38.266395,94,3729.679707
-130.555771,86,3730.885138
-30.272804,94,3732.182858
-30.346996,95,3733.492249
-38.346729,94,3734.8013
-30.656891,95,3736.15861
-127.739546,96,3737.43698
-127.975308,94,3738.666733
-31.204043,94,3739.952126
-41.943609,95,3741.296917
-34.214155,94,3742.600729
