#{"t_start": 1753540296.9886963, "env_id": "None"}
r,l,t
-139.221917,100,8367.478793
-137.942817,93,8373.708086
-42.441058,101,8380.490727
-154.424824,107,8387.678509
-154.399792,106,8394.781277
-49.462607,99,8401.420571
-42.405584,100,8408.12015
-49.35702,101,8414.918433
-149.988397,93,8421.155669
-50.024492,99,8427.773078
-142.796149,104,8434.694068
-144.247139,106,8441.797115
-142.698818,105,8448.826286
-159.290048,106,8455.92697
-154.05648,102,8462.752441
-36.480347,99,8469.401315
-148.279475,104,8476.369823
-39.795473,101,8483.129532
-142.011773,104,8490.115683
-147.163223,101,8496.915778
-39.766291,100,8503.636682
-136.217234,103,8510.568396
-48.081323,104,8517.606105
-56.183384,98,8524.211532
-41.566594,100,8530.908085
-157.679267,101,8537.698863
-143.437113,106,8544.778622
-153.807097,103,8551.700332
-146.105034,104,8559.007543
-140.995399,98,8565.734953
-139.671278,97,8572.350419
-150.511119,107,8579.518074
-38.617937,100,8586.869703
-54.558223,121,8595.031912
-42.460676,103,8601.996134
-48.795202,102,8608.886497
-55.46949,106,8616.051851
-142.891705,93,8622.302825
-141.622145,106,8629.429892
-44.770673,104,8637.037845
-131.631035,94,8644.33762
-38.268396,101,8651.126925
-40.738989,103,8658.053591
-139.220297,94,8664.368307
-314.021882,122,8672.497549
-138.73805,94,8678.798595
-154.179484,92,8684.944407
-142.093599,95,8691.309865
-133.651109,92,8697.472006
-137.917327,97,8703.98476
-148.2395,94,8710.275578
-133.23527,95,8716.687618
-131.947638,91,8722.790254
-137.882732,96,8729.225556
-149.319939,93,8735.462157
-133.599577,92,8740.771269
-136.332974,96,8746.03957
-135.502061,93,8751.137851
-141.322865,94,8756.287551
-134.607232,93,8761.417634
-135.530085,94,8766.594188
-46.6844,100,8772.091135
-136.193315,93,8777.198979
-144.310667,95,8782.416947
-59.735766,106,8788.230779
-46.436305,99,8793.668517
-54.407471,102,8799.26277
-136.947029,96,8804.538969
-38.113892,101,8810.087838
-45.292385,102,8815.696348
-142.63814,99,8821.132691
-50.162239,105,8826.884197
-42.272365,101,8832.43478
-49.049264,101,8837.974783
-34.847317,101,8843.609461
-148.234325,98,8849.115056
-147.818054,103,8854.805665
-158.148922,108,8860.742931
-39.689778,103,8866.415997
-46.143991,103,8872.081906
-47.47349,100,8877.56186
-157.153926,107,8883.432607
-142.276989,104,8889.13719
-152.752171,100,8894.640375
-149.182314,94,8899.796443
-34.232987,99,8905.250486
-46.09643,100,8910.740097
-53.955534,100,8916.242842
-30.649454,99,8921.681474
-33.954659,101,8927.232362
-45.851522,99,8932.668892
-148.589359,97,8937.991534
-154.588671,97,8943.33294
-149.998479,100,8948.828408
-52.130935,101,8954.37696
-42.14416,106,8960.21312
-45.813772,101,8965.759662
-43.518815,102,8971.384938
-47.485983,101,8976.932663
-58.509535,100,8982.42259
-136.962381,99,8987.860186
-37.615417,104,8993.569095
-47.126451,101,8999.122042
-40.396687,101,9004.703284
-142.41267,97,9010.170912
-41.951263,99,9015.777929
-37.502376,99,9021.51012
-43.290234,98,9026.945435
-62.212511,113,9033.14947
-38.71243,99,9038.572946
-45.656651,102,9044.167975
-146.949889,96,9049.447912
-51.454857,100,9054.923585
-43.051806,111,9061.024515
-41.425387,101,9066.57482
-43.905655,107,9072.450142
-37.927103,101,9077.993805
-39.047847,100,9083.482203
-36.062944,101,9089.001085
-145.635292,103,9094.67319
-56.644267,100,9100.171793
-46.368914,101,9105.71297
-52.223399,100,9111.195709
-43.292905,104,9116.929396
-40.223397,101,9122.480139
-141.764064,103,9128.112121
-47.477659,99,9133.519771
-49.69772,99,9138.962087
-43.559525,99,9144.40222
-149.729875,99,9149.828726
-56.585285,100,9155.387664
-43.686908,100,9160.886163
-43.151704,99,9166.324503
-132.403542,100,9171.851881
-48.955442,99,9177.424503
-50.641211,102,9182.990493
-48.721983,104,9188.693394
-51.748975,100,9194.194171
-48.214069,114,9200.458143
-164.202294,114,9206.726517
-159.567617,115,9213.03164
-42.37737,103,9218.681731
-44.644245,100,9224.189944
-42.329014,100,9229.681702
-32.956413,101,9235.222335
-47.066802,99,9240.656233
-145.795213,111,9246.76626
-49.059371,102,9252.360295
-43.8984,102,9257.956432
-57.899403,100,9263.447497
-62.766792,123,9270.247122
-40.639732,99,9275.759399
-37.465231,98,9281.184063
-53.428197,98,9286.777235
-47.439628,101,9292.557673
-52.784727,105,9298.393587
-44.118654,98,9303.778645
-31.609586,100,9309.255285
-49.196934,99,9314.685596
-43.907219,103,9320.327942
-41.6586,102,9325.943403
-39.52384,101,9331.492661
-40.104007,101,9337.025668
-42.417625,101,9342.578671
-36.115105,102,9348.170565
-43.589612,99,9353.618842
-49.925712,100,9359.11079
-52.116152,99,9364.531325
-51.056563,101,9370.090832
-53.159955,100,9375.764853
-49.449959,103,9381.433075
-56.776181,101,9387.007098
-62.218097,120,9393.592737
-56.504114,99,9399.044172
-33.380859,99,9404.49655
-44.674408,99,9409.910973
-151.547436,103,9415.691435
-44.041062,102,9421.383466
-156.277217,107,9427.542609
-142.622169,100,9433.211148
-47.025175,101,9438.786523
-159.353365,118,9445.365742
-41.937537,104,9451.197972
-49.645231,105,9457.1145
-51.400156,103,9462.96286
-39.617568,102,9468.82946
-139.59138,103,9474.591571
-58.400212,101,9480.339231
-43.782557,101,9486.021796
-45.42074,99,9491.560005
-44.991956,100,9497.07919
-153.463592,112,9503.280528
-51.530682,99,9508.887157
-48.471716,102,9514.735153
-50.70127,102,9520.559583
-53.997812,101,9526.244098
-48.029524,101,9531.970759
-48.777549,100,9537.654316
-40.888921,99,9543.261812
-236.505955,195,9554.175033
-60.645315,107,9560.25975
-49.961147,101,9565.930985
-43.857115,101,9571.611166
-44.720415,100,9577.305366
-49.295735,101,9582.985436
-56.768576,105,9588.915401
-170.531709,112,9595.227443
-51.640617,100,9600.981586
-46.482585,102,9606.783072
-60.128744,103,9612.657613
-78.065435,108,9618.774838
-43.551411,100,9624.426188
-50.653606,101,9630.194467
-51.785194,101,9635.933989
-68.597492,108,9642.038347
-56.590925,103,9647.879885
-68.063234,113,9654.232251
-61.746345,101,9659.934288
-152.210066,109,9666.218276
-60.088356,102,9671.994737
-53.42966,99,9677.599352
-48.726237,100,9683.243042
-45.736375,100,9688.791077
-51.02339,100,9694.368052
-50.117916,103,9700.163673
-53.565565,101,9705.840414
-163.581703,120,9712.701308
-52.689586,101,9718.445056
-52.739465,103,9724.245861
-52.221671,100,9729.852527
-50.580437,99,9735.445696
-56.773224,101,9741.092244
-61.700264,107,9747.142784
-50.994781,100,9752.783754
-47.971033,103,9758.731004
-51.517873,103,9764.599092
-52.929134,101,9770.330161
-49.453039,101,9776.02875
-46.921479,102,9781.786353
-50.707234,102,9787.580544
-53.269888,100,9793.265336
-46.472671,101,9799.078399
-44.579595,102,9804.917307
-49.244604,100,9810.629583
-50.373636,102,9816.539478
-167.962617,107,9822.699199
-50.916258,101,9828.494611
-45.935091,101,9834.355452
-53.824967,104,9840.290549
-52.581869,102,9846.214519
-53.091828,101,9852.11197
-52.834133,103,9858.116604
-50.137002,100,9863.967615
-47.235786,103,9869.946103
-44.785123,103,9875.956782
-41.517488,102,9881.867054
-60.879203,103,9887.86141
-48.320778,103,9893.774692
-43.322478,101,9899.578299
-47.177231,100,9905.273307
-55.846934,103,9911.11487
-56.39905,103,9916.963391
-44.930454,101,9922.774568
-57.579057,103,9928.674856
-53.362344,105,9934.623973
-43.720121,101,9940.384934
-54.042853,104,9946.277788
-43.051971,102,9952.152788
-42.5857,101,9957.883949
-48.925215,103,9963.790022
-44.723845,107,9969.906498
-51.385416,102,9975.752822
-53.860788,105,9981.804363
-35.486399,102,9987.618482
-41.000529,103,9993.586057
-42.13247,101,9999.514961
-56.49338,111,10005.955674
-44.160418,104,10012.01434
-65.311604,106,10018.172801
-41.876619,103,10024.092878
-43.486348,103,10030.107002
-52.0813,105,10036.161936
-61.552657,110,10042.55476
-42.112992,101,10048.394517
-59.748313,109,10054.720293
-57.669192,106,10060.847894
-57.129947,104,10066.930628
-50.989121,107,10073.152144
-46.388927,104,10079.195571
-44.392669,102,10085.07056
-48.116587,105,10091.166842
-49.421524,103,10097.155023
-48.651508,104,10103.199132
-51.910518,104,10109.181261
-54.070511,103,10115.12011
-54.183508,102,10121.058404
-40.296904,104,10127.016222
-59.510284,108,10133.272711
-48.395946,104,10139.275017
-43.489684,103,10145.201485
-42.388606,105,10151.161989
-41.976104,102,10157.031129
-50.057152,102,10162.82544
-52.772392,102,10168.674335
-50.89566,103,10174.637343
-36.265604,103,10180.456466
-51.734807,99,10186.017219
-148.617521,117,10192.710544
-48.116021,103,10198.591039
-42.967414,102,10204.417613
-54.637779,102,10210.162748
-158.718214,109,10216.30819
-42.324192,103,10222.125061
-55.72147,104,10228.070194
-50.712492,104,10234.063273
-47.604759,104,10240.166696
-53.444982,102,10246.180386
-50.627795,102,10252.176749
-57.430588,107,10258.491695
-45.202345,102,10264.354041
-47.759105,103,10270.329381
-43.623071,105,10276.385598
-38.019141,103,10282.310663
-47.801353,104,10288.437582
-56.330543,107,10294.644598
-58.463277,105,10300.715872
-38.430526,103,10306.668526
-48.466016,101,10312.521659
-45.857695,108,10318.802906
-64.320937,102,10324.794743
-44.811663,103,10330.766322
-43.348107,106,10336.925804
-55.44687,104,10343.047603
-42.760345,106,10349.188239
-43.141035,103,10355.179921
-46.951633,102,10361.068763
-159.015143,116,10367.847543
-40.668901,102,10373.808
-40.981426,100,10379.481267
-51.950061,102,10385.257348
-60.298557,107,10391.35526
-37.105941,103,10397.166684
-52.58723,106,10403.184529
-45.313963,100,10408.800779
-54.633993,104,10414.642186
-58.752047,104,10420.456761
-39.915978,101,10426.135678
-39.844047,103,10431.909256
-49.632295,101,10437.564688
-47.646777,107,10443.57587
-144.711062,113,10449.977108
-36.409186,101,10455.663899
-51.802577,101,10461.32709
-43.66163,101,10466.956771
-46.267198,101,10472.647041
-147.879077,110,10478.961483
-57.309219,114,10485.591528
-162.895734,115,10492.300486
-41.827278,101,10498.231139
-65.408271,108,10504.366996
-49.567669,102,10510.226913
-58.411018,102,10516.081572
-51.803994,109,10522.357314
-48.383899,102,10528.3004
-44.347572,102,10534.347982
-40.095097,101,10540.231353
-53.399316,104,10546.195345
-47.801659,100,10551.944777
-62.487945,107,10558.048182
-46.692178,104,10564.039037
-47.843106,108,10570.152724
-168.765656,125,10577.461381
-162.326362,117,10584.239695
-47.304539,107,10590.422337
-58.905517,102,10596.374516
-40.77973,99,10602.199832
-143.271518,105,10608.341701
-57.152883,114,10614.943398
-49.14099,100,10620.703957
-42.610821,102,10626.542099
-48.814363,102,10632.351275
-147.469154,116,10639.027259
-39.634076,100,10644.748291
-54.521709,101,10650.543464
-46.734227,100,10656.297763
-48.242274,102,10662.183199
-44.066343,103,10668.05474
-46.627746,101,10673.905575
-55.844257,104,10679.900154
-56.364109,104,10685.913008
-41.371402,101,10691.725761
-39.727398,102,10697.646181
-57.981769,102,10703.505606
-48.89388,101,10709.372731
-49.22933,100,10715.124794
-52.03748,104,10721.208557
-39.486164,101,10727.077865
-38.09094,100,10732.912229
-52.880138,99,10738.641814
-47.012761,99,10744.346193
-43.203826,100,10750.082141
-42.292422,101,10755.879843
-48.615325,101,10761.663118
-42.937115,102,10767.547944
-49.650805,101,10773.40278
-42.240066,101,10779.179679
-46.424526,102,10785.048752
-50.895646,103,10791.019659
-44.25753,104,10797.031315
-46.183747,101,10802.857321
-45.478152,100,10808.68686
-55.828306,105,10814.812612
-49.870199,111,10821.304361
-50.906286,103,10827.279292
-59.41504,101,10833.038056
-60.912838,100,10838.811981
-47.977039,99,10844.536854
-45.704424,103,10850.43672
-41.11454,101,10856.256148
-39.138502,100,10862.14394
-39.554927,100,10867.877128
-47.661345,101,10873.645302
-49.455925,101,10879.492763
-40.968114,100,10885.204558
-52.590828,101,10890.974364
-64.034139,102,10896.777927
-53.432593,103,10902.710932
-60.600702,100,10908.459839
-51.993376,102,10914.319201
-45.926298,101,10920.043901
-50.100042,102,10925.844365
-44.228717,100,10931.498729
-58.209592,102,10937.28651
-46.671822,101,10943.172163
-56.040868,101,10948.849555
-150.475473,125,10955.852457
-45.379087,101,10961.41784
-47.867387,101,10966.974761
-41.121653,101,10972.516336
-40.806956,102,10978.12449
-53.563613,101,10983.64567
-39.554471,100,10989.152045
-57.165081,101,10994.716338
-53.019536,102,11000.305098
-57.322227,102,11005.906787
-51.845474,99,11011.349989
-50.301369,99,11016.781636
-50.240242,103,11022.439901
-33.804878,99,11027.884205
-61.008102,101,11033.441199
-53.612312,102,11039.023343
-45.364595,99,11044.447285
-38.738472,101,11050.6603
-42.569592,100,11056.220378
-48.067465,99,11061.905679
-45.966138,100,11067.729582
-50.72847,104,11073.651964
-35.938886,100,11079.377628
-40.071869,101,11085.087188
-53.848496,101,11090.811792
-52.352626,100,11096.439804
-51.578489,101,11102.116778
-57.015851,111,11108.282077
-40.478567,102,11114.001195
-57.18933,100,11119.63928
-32.57952,100,11125.240161
-59.979808,108,11131.305181
-47.233712,100,11136.929404
-35.703183,100,11142.540952
-44.250944,102,11148.26528
-56.047755,102,11154.100491
-56.125151,100,11159.912776
-51.832712,99,11165.612055
-58.507108,101,11171.517132
-45.822879,99,11177.142097
-55.053163,101,11182.876988
-39.524946,98,11188.411144
-57.85749,99,11194.033422
-38.570131,101,11199.798406
-59.746815,101,11205.590925
-155.545145,105,11211.523337
-49.719522,102,11217.375003
-51.105555,101,11223.096692
-42.292224,102,11228.828761
-42.024576,102,11234.580172
-37.35714,99,11240.200192
-40.384684,101,11245.906503
-47.900066,101,11251.648292
-45.370082,101,11257.305782
-49.691689,103,11263.115271
-57.70054,101,11268.871149
-39.991339,100,11274.517716
-49.323827,99,11280.208778
-39.676477,101,11285.906748
-44.92978,100,11291.625551
-39.170236,101,11297.342666
-60.007208,100,11303.055851
-166.27342,122,11309.986306
-41.597469,99,11315.630808
-48.386576,100,11321.327042
-58.894437,100,11326.99957
-49.755407,100,11332.59431
-56.073954,102,11338.333518
-56.072848,103,11344.086077
-148.041981,106,11349.998137
-53.152621,100,11355.593079
-41.871404,100,11361.225314
-41.49331,100,11366.847369
-42.331735,99,11372.405771
-42.003505,101,11378.059844
-41.995921,99,11383.5764
-61.294964,100,11389.227435
-39.958025,101,11394.896528
-40.717744,101,11400.606477
-49.010982,102,11406.437304
-38.898935,101,11412.155704
-46.025881,99,11417.74727
-58.158744,101,11423.506238
-40.29395,100,11429.299281
-62.462073,105,11435.400213
-40.006173,101,11441.26189
-44.407397,101,11447.083122
-39.618198,101,11452.886187
-48.156228,100,11458.633472
-47.242286,100,11464.400652
-39.581069,99,11470.040864
-41.244034,99,11475.752738
-39.695574,101,11481.549085
-41.483059,100,11487.336434
-54.63384,100,11493.146938
-45.580377,101,11498.974102
-41.795722,99,11504.694596
-57.455137,101,11510.50695
-39.76758,100,11516.236036
-39.749789,100,11522.039469
-58.785502,100,11527.883519
-47.799148,99,11533.686403
-52.343667,102,11539.625782
-55.272313,99,11545.353236
-48.007665,98,11550.848855
-48.643302,99,11556.307283
-42.055352,100,11562.111137
-39.440623,98,11567.662861
-39.674572,99,11573.293561
-55.762022,101,11579.010747
-65.428511,101,11584.77754
-47.432205,100,11590.4913
-39.292336,99,11596.334682
-48.476149,101,11601.964673
-50.415077,101,11607.782708
-58.759303,100,11613.702313
-47.510026,100,11619.586991
-165.631986,119,11626.489552
-52.327542,112,11632.908625
-46.998728,101,11638.720515
-42.669745,99,11644.441287
-42.644779,99,11650.114827
-45.950006,101,11655.780894
-40.259069,99,11661.428064
-46.065756,99,11667.088993
-45.945638,99,11672.785499
-45.560052,101,11678.54191
-40.383877,99,11684.30644
-134.496014,92,11689.507023
-168.286642,91,11694.284745
-63.698323,102,11699.889035
-41.240773,99,11705.314692
-56.762922,102,11710.932426
-62.550184,101,11716.46576
-51.194106,100,11721.965808
-55.9726,101,11727.507556
-293.372031,118,11733.167151
-321.453174,118,11738.645135
-345.793177,117,11744.485035
-329.07953,118,11750.341923
-295.045534,119,11756.334892
-272.432957,119,11761.859906
-267.774865,119,11767.377661
-319.559248,118,11773.051611
-300.466175,118,11778.807094
-273.178704,118,11784.419081
-307.278243,118,11789.925188
-350.384034,118,11795.545532
-339.26904,118,11801.288717
-294.2674,118,11806.822719
-305.567764,119,11812.342307
-291.526689,118,11817.965513
-305.806866,119,11823.440251
-345.858019,130,11829.815299
-46.743086,102,11835.428951
-55.863797,99,11840.853151
-46.456705,99,11846.292677
-51.291863,108,11852.223995
-50.879393,100,11857.74551
-46.27054,101,11863.29794
-48.842511,101,11868.886528
-56.79849,99,11874.532667
-57.209322,104,11880.334713
-59.212071,101,11885.88986
-56.366658,102,11891.514216
-49.776816,101,11897.046864
-44.41933,99,11902.487223
-48.436669,99,11907.916844
-53.462632,101,11913.474887
-53.627494,98,11918.862167
-42.86675,99,11924.310286
-43.092008,99,11929.749971
-46.609412,99,11935.169961
-56.291801,100,11940.655066
-44.141266,103,11946.317431
-57.761913,102,11951.91786
-41.599028,100,11957.428101
-52.680973,99,11962.845837
-47.441765,100,11968.336548
-47.269682,102,11974.005172
-50.93465,102,11979.615112
-56.245136,101,11985.162145
-54.905235,100,11990.658625
-41.637974,99,11996.076838
-57.302513,99,12001.52316
-44.788256,99,12006.963017
-64.618343,101,12012.504472
-61.547869,102,12018.12733
-42.287792,100,12023.627114
-58.538138,101,12029.178117
-46.848284,101,12034.711052
-56.912171,101,12040.256133
-63.28951,101,12045.805525
-45.961367,101,12051.344268
-34.545881,98,12056.716414
-153.591788,110,12062.773317
-40.340334,99,12068.188696
-42.822014,98,12073.580333
-46.986156,103,12079.249
-59.232229,100,12084.748376
-42.802752,98,12090.127138
-44.843421,98,12095.518626
-54.512484,109,12101.520236
-166.966373,92,12106.589212
-185.377485,93,12111.698389
-42.943706,99,12117.137485
-46.870543,100,12122.715961
-47.002237,99,12128.249014
-37.579905,99,12133.930146
-39.545539,98,12139.533632
-55.23986,102,12145.386481
-56.364937,100,12151.446848
-43.291796,98,12157.465047
-44.116773,98,12163.290788
-52.320569,98,12169.210928
-41.519222,99,12175.15491
-39.50985,100,12181.089933
-41.408909,99,12186.920071
-46.036736,109,12193.349111
-42.424007,101,12199.300998
-42.987339,99,12204.983789
-39.871936,98,12210.669896
-61.474053,101,12216.428623
-45.439805,99,12222.024663
-173.676965,96,12227.508123
-49.638627,98,12233.079084
-149.970356,121,12240.043967
-63.76026,102,12245.933468
-36.593012,99,12251.48287
-47.315007,99,12257.104301
-50.225222,100,12262.775679
-57.163665,102,12268.564094
-47.091574,103,12274.473876
-46.310038,99,12280.143942
-43.79195,99,12285.934914
-50.102797,99,12291.575859
-254.516488,128,12298.95017
-59.187106,100,12304.736798
-46.766473,103,12310.615341
-342.13533,152,12319.464524
-87.11324,114,12326.476089
-385.981249,174,12336.554966
-108.914518,127,12343.729814
-276.223686,134,12351.263708
-506.764449,214,12363.352391
-1232.118346,409,12386.586489
-588.775823,213,12398.95759
-503.148103,198,12410.345002
-56.09192,102,12416.198727
-513.42573,212,12428.181649
-489.488572,194,12439.059048
-791.770265,266,12454.080362
-59.706715,107,12460.154299
-520.172773,208,12471.929994
-1252.058703,429,12496.147866
-493.609488,203,12507.740135
-865.859138,306,12525.624803
-1235.036017,500,12553.829143
-1287.946729,500,12581.659588
-1597.226572,500,12609.604374
-1354.452718,500,12638.182704
-1356.344142,500,12666.823278
-1277.490163,500,12695.063741
-1369.230638,500,12723.401789
-1110.19101,500,12752.267359
-848.506389,499,12780.853314
-1289.23323,500,12809.106861
-702.210546,265,12823.084566
-306.120237,118,12828.722442
-335.852878,118,12834.171152
-320.6195,117,12839.742247
-330.736645,117,12845.366513
-362.21388,117,12850.932431
-303.537924,118,12856.695832
-342.904537,117,12862.239512
-285.522815,118,12867.728017
-276.278056,118,12873.352519
-244.039041,118,12878.961602
-264.897508,118,12884.638479
-339.01478,118,12890.074856
-265.96334,118,12895.492915
-247.643179,119,12901.020187
-301.984506,118,12906.492409
-265.092004,118,12912.031633
-904.367285,462,12937.076527
-1075.245336,500,12965.754009
-1095.091846,500,12994.149093
-1111.178301,500,13022.191682
-1083.993554,500,13050.231179
-1087.250305,500,13078.057176
-1065.759457,500,13106.304701
-1080.619224,500,13134.996401
-1090.696309,500,13163.36688
-1110.777442,500,13191.462461
-936.01202,500,13219.595598
-368.785554,203,13230.937128
-884.378815,500,13258.914798
-837.188078,500,13287.987955
-733.755204,500,13316.689746
-735.129761,500,13344.452043
-759.544627,500,13371.972612
-731.643208,500,13399.770815
-686.458007,500,13427.503416
-668.42355,500,13455.235907
-668.107486,500,13482.863761
-622.44171,500,13510.717068
-680.517209,500,13538.340786
-599.479818,500,13566.194028
-539.673844,500,13594.797923
-1180.019529,500,13623.353951
-1112.404068,500,13651.213769
-1156.548314,500,13678.84843
-1056.924925,500,13706.843077
-1022.333147,500,13734.526232
-976.110918,500,13762.571485
-962.562353,500,13790.940612
-956.155663,500,13819.017874
-949.62856,500,13847.216582
-945.581058,500,13875.50094
-945.245954,500,13903.766011
-945.67621,500,13931.57097
-969.475088,500,13959.316447
-1007.68773,500,13987.022163
-980.631982,500,14015.124234
-1010.6598,500,14043.553417
-1028.365458,500,14071.357879
-957.834162,500,14099.406168
-678.770714,500,14127.512267
-670.623495,500,14155.336635
-795.10302,500,14183.18322
-846.200495,500,14211.600165
-914.015972,500,14239.944211
-1038.571434,500,14267.712269
-1010.334367,500,14295.577784
-1000.212858,500,14323.583009
-1011.168465,500,14351.992826
-1008.681256,500,14380.2719
-947.04492,500,14408.40315
-985.450971,500,14436.988828
-978.287795,500,14465.065501
-982.536266,500,14493.065477
-1444.304857,500,14521.215988
-1087.348651,500,14549.473495
-1190.721407,500,14577.907406
-1814.242701,500,14606.132997
-1104.720119,500,14634.409509
-1121.517784,500,14662.741989
-1888.268662,500,14691.136197
-1810.220717,500,14719.611868
-1112.392973,500,14747.532577
-1130.249672,500,14775.622147
-1079.243981,500,14803.62731
-1098.443103,500,14831.710309
-1075.183472,500,14859.564457
-1013.329613,500,14887.605012
-1026.47474,500,14915.724027
-949.445782,500,14943.638934
-1150.921583,500,14972.462018
-1088.904609,500,15001.29025
-1109.902432,500,15029.942876
-1052.94712,500,15058.650627
-1022.40616,500,15086.673284
-1113.048726,500,15115.073197
-1157.468404,500,15143.543558
-1106.690577,500,15173.064304
-940.881238,500,15201.516685
-1192.25905,500,15230.097467
-749.226773,500,15258.696388
-810.851321,500,15288.052747
-739.632679,500,15316.871271
-765.628566,500,15345.407194
-947.163723,500,15373.878912
-725.81437,500,15403.070756
-747.983099,500,15431.669561
-799.990429,500,15460.438548
-789.612414,500,15490.188462
-768.765057,500,15519.059886
-778.195032,500,15547.997317
-1003.418554,500,15576.699224
-859.718253,500,15605.602267
-930.433877,500,15634.793141
-1050.711983,500,15663.786532
-926.769939,500,15692.724733
-931.763157,500,15721.710889
-1025.308096,500,15750.679289
-1076.72601,500,15780.071185
-1037.576591,500,15808.829658
-1055.755892,500,15837.566292
-1019.511397,500,15865.906464
-1161.004897,500,15894.38797
